"","Species","cellID","x","y","Precipitation...seasonality..Bio15.","Temperature...annual.range..Bio07.","Potassium","Phosphorus","Nitrogen"
"111818","Eucalyptus amplifolia",111818,2093990,6357215,46,27.1,0.110391,0.017146,0.074991
"111819","Eucalyptus amplifolia",111819,2103990,6357215,48,27,NA,NA,NA
"111820","Eucalyptus amplifolia",111820,2113990,6357215,47,26.7,NA,NA,NA
"111821","Eucalyptus amplifolia",111821,2123990,6357215,46,25.8,NA,NA,NA
"111829","Eucalyptus amplifolia",111829,2203990,6357215,39,20.7,NA,NA,NA
"1122361","Eucalyptus amplifolia",112236,1903990,6347215,20,28.8,0.062592,0.015768,0.065131
"112254","Eucalyptus amplifolia",112254,2083990,6347215,44,26.8,0.110391,0.017146,0.074991
"112255","Eucalyptus amplifolia",112255,2093990,6347215,44,26.5,NA,NA,NA
"112256","Eucalyptus amplifolia",112256,2103990,6347215,46.6,26.32,0.110391,0.017146,0.074991
"112257","Eucalyptus amplifolia",112257,2113990,6347215,47,26.5,NA,NA,NA
"112260","Eucalyptus amplifolia",112260,2143990,6347215,43,24.3,0.076476,0.023112,0.077477
"112262","Eucalyptus amplifolia",112262,2163990,6347215,43,23.2125,0.076476,0.023112,0.077477
"112263","Eucalyptus amplifolia",112263,2173990,6347215,42.25,22.725,0.076476,0.023112,0.077477
"112691","Eucalyptus amplifolia",112691,2083990,6337215,46,26.7,0.110391,0.017146,0.074991
"112692","Eucalyptus amplifolia",112692,2093990,6337215,46.3333333333333,26.5666666666667,0.110391,0.017146,0.074991
"112693","Eucalyptus amplifolia",112693,2103990,6337215,45.6,26.02,0.110391,0.017146,0.074991
"1126971","Eucalyptus amplifolia",112697,2143990,6337215,42.3333333333333,24.2333333333333,0.076476,0.023112,0.077477
"112699","Eucalyptus amplifolia",112699,2163990,6337215,41,22.8333333333333,0.076476,0.023112,0.077477
"112700","Eucalyptus amplifolia",112700,2173990,6337215,42,22.8,0.076476,0.023112,0.077477
"1131191","Eucalyptus amplifolia",113119,1993990,6327215,27,27.6,0.058275737,0.012791268,0.053346436
"1131231","Eucalyptus amplifolia",113123,2033990,6327215,21,24.9,0.058292,0.012795,0.053372
"113126","Eucalyptus amplifolia",113126,2063990,6327215,32.5,25.55,NA,NA,NA
"113129","Eucalyptus amplifolia",113129,2093990,6327215,44,25.8,NA,NA,NA
"113131","Eucalyptus amplifolia",113131,2113990,6327215,43.75,25.7,0.110391,0.017146,0.074991
"113135","Eucalyptus amplifolia",113135,2153990,6327215,41,23.3,0.076476,0.023112,0.077477
"1135581","Eucalyptus amplifolia",113558,2013990,6317215,27,27.4,NA,NA,NA
"1135611","Eucalyptus amplifolia",113561,2043990,6317215,25,25,NA,NA,NA
"113562","Eucalyptus amplifolia",113562,2053990,6317215,33,25.7,NA,NA,NA
"113564","Eucalyptus amplifolia",113564,2073990,6317215,44,25.4,NA,NA,NA
"113567","Eucalyptus amplifolia",113567,2103990,6317215,41.3333333333333,25.2,0.110391,0.017146,0.074991
"113568","Eucalyptus amplifolia",113568,2113990,6317215,41.2608695652174,25.0608695652174,0.110391180952381,0.0171459785238095,0.0749911328571429
"113571","Eucalyptus amplifolia",113571,2143990,6317215,40,23.9,0.076476,0.023112,0.077477
"114001","Eucalyptus amplifolia",114001,2073990,6307215,43,25.35,0.096523,0.02308,0.087334
"114002","Eucalyptus amplifolia",114002,2083990,6307215,43,25,NA,NA,NA
"114004","Eucalyptus amplifolia",114004,2103990,6307215,39,24.9,0.089039,0.019685,0.059268
"114005","Eucalyptus amplifolia",114005,2113990,6307215,40,24.1,NA,NA,NA
"114006","Eucalyptus amplifolia",114006,2123990,6307215,38,23.6,0.089039,0.019685,0.059268
"114007","Eucalyptus amplifolia",114007,2133990,6307215,38,23.7,0.082763592,0.0213968385,0.06836367
"114436","Eucalyptus amplifolia",114436,2053990,6297215,37.5,24.85,0.09702654,0.023321653,0.087798715
"114437","Eucalyptus amplifolia",114437,2063990,6297215,39.5,25.45,0.096523,0.02308,0.087334
"114439","Eucalyptus amplifolia",114439,2083990,6297215,39.6666666666667,25.4333333333333,0.096523,0.02308,0.087334
"114440","Eucalyptus amplifolia",114440,2093990,6297215,39,24.9,0.089039,0.019685,0.059268
"114441","Eucalyptus amplifolia",114441,2103990,6297215,37.6,24.46,0.089039,0.019685,0.059268
"114445","Eucalyptus amplifolia",114445,2143990,6297215,33,22.1,0.089039,0.019685,0.059268
"1148731","Eucalyptus amplifolia",114873,2053990,6287215,39,25.1,0.09619673,0.022923421,0.087032884
"114876","Eucalyptus amplifolia",114876,2083990,6287215,37.1666666666667,25.3,0.096523,0.02308,0.087334
"1153061","Eucalyptus amplifolia",115306,2013990,6277215,34,27.25,0.086121,0.018088,0.077734
"115309","Eucalyptus amplifolia",115309,2043990,6277215,34,26.5,0.086121,0.018088,0.077734
"115314","Eucalyptus amplifolia",115314,2093990,6277215,35,24.5,0.096523,0.02308,0.087334
"115317","Eucalyptus amplifolia",115317,2123990,6277215,29,20.8,NA,NA,NA
"115742","Eucalyptus amplifolia",115742,2003990,6267215,35,26.4,0.086121,0.018088,0.077734
"1157431","Eucalyptus amplifolia",115743,2013990,6267215,34,27,NA,NA,NA
"115745","Eucalyptus amplifolia",115745,2033990,6267215,35,26.2,0.08240662,0.030067451,0.046285976
"115746","Eucalyptus amplifolia",115746,2043990,6267215,34.6666666666667,26.2,0.082886942,0.0285183323333333,0.05035267
"115748","Eucalyptus amplifolia",115748,2063990,6267215,37,24.9,0.27096838,0.014534163,0.16651784
"115749","Eucalyptus amplifolia",115749,2073990,6267215,35,24.2,0.123219,0.024362,0.162635
"115750","Eucalyptus amplifolia",115750,2083990,6267215,34.625,24.4375,0.104244326666667,0.0234507946666667,0.109113432
"115754","Eucalyptus amplifolia",115754,2123990,6267215,27,20.2,NA,NA,NA
"116178","Eucalyptus amplifolia",116178,1993990,6257215,35,25.85,0.086121,0.018088,0.077734
"116180","Eucalyptus amplifolia",116180,2013990,6257215,34,26.8,0.086121,0.018088,0.077734
"116182","Eucalyptus amplifolia",116182,2033990,6257215,35,25.9,0.081875,0.031782,0.041785
"1161831","Eucalyptus amplifolia",116183,2043990,6257215,35,25.8272727272727,0.0820091472727273,0.0317698547727273,0.0418729768181818
"116184","Eucalyptus amplifolia",116184,2053990,6257215,36,25,0.274190365,0.014370264,0.16790955
"116185","Eucalyptus amplifolia",116185,2063990,6257215,36,24.6,0.27427703,0.014366072,0.1678732
"116190","Eucalyptus amplifolia",116190,2113990,6257215,27,20.3,NA,NA,NA
"116606","Eucalyptus amplifolia",116606,1903990,6247215,18,28.1,-8075.1006,0.010587288,0.024373598
"116613","Eucalyptus amplifolia",116613,1973990,6247215,32,26.6,0.086121,0.018088,0.077734
"116614","Eucalyptus amplifolia",116614,1983990,6247215,35.75,26.625,0.086121,0.018088,0.077734
"116615","Eucalyptus amplifolia",116615,1993990,6247215,36.5,25.9,0.086121,0.018088,0.077734
"116616","Eucalyptus amplifolia",116616,2003990,6247215,35,25.8,NA,NA,NA
"116617","Eucalyptus amplifolia",116617,2013990,6247215,35,25.2,NA,NA,NA
"116619","Eucalyptus amplifolia",116619,2033990,6247215,35,24.14,0.081875,0.031782,0.041785
"116620","Eucalyptus amplifolia",116620,2043990,6247215,35.75,25.175,0.081875,0.031782,0.041785
"116621","Eucalyptus amplifolia",116621,2053990,6247215,36,24.6166666666667,0.118052504,0.0285065829,0.065510991
"116622","Eucalyptus amplifolia",116622,2063990,6247215,35,23.4,-2726.934893055,0.0164158795,0.13091544025
"116623","Eucalyptus amplifolia",116623,2073990,6247215,33,22.7,0.19610302,0.019539062,0.16516238
"117049","Eucalyptus amplifolia",117049,1963990,6237215,31.5,26.55,0.086121,0.018088,0.077734
"117051","Eucalyptus amplifolia",117051,1983990,6237215,35,26.6,0.086121,0.018088,0.077734
"117052","Eucalyptus amplifolia",117052,1993990,6237215,36,25.4,NA,NA,NA
"117054","Eucalyptus amplifolia",117054,2013990,6237215,34.8,24.8,0.081875,0.031782,0.041785
"117056","Eucalyptus amplifolia",117056,2033990,6237215,35,24.3416666666667,0.081875,0.031782,0.041785
"1170571","Eucalyptus amplifolia",117057,2043990,6237215,35,24,0.081875,0.031782,0.041785
"117058","Eucalyptus amplifolia",117058,2053990,6237215,35,23.36,0.081875,0.031782,0.041785
"117060","Eucalyptus amplifolia",117060,2073990,6237215,32.3333333333333,21.1333333333333,NA,0.023233,0.022434
"117486","Eucalyptus amplifolia",117486,1963990,6227215,33.8,26.24,0.086123355,0.018088162,0.07773628
"117487","Eucalyptus amplifolia",117487,1973990,6227215,35,26.2,NA,NA,NA
"117490","Eucalyptus amplifolia",117490,2003990,6227215,35.3333333333333,24.8,NA,NA,NA
"117491","Eucalyptus amplifolia",117491,2013990,6227215,34.7142857142857,24.0714285714286,0.081875,0.031782,0.041785
"117493","Eucalyptus amplifolia",117493,2033990,6227215,35,22.9,NA,NA,NA
"117495","Eucalyptus amplifolia",117495,2053990,6227215,33.9285714285714,21.8785714285714,NA,NA,NA
"117496","Eucalyptus amplifolia",117496,2063990,6227215,34,21.7,NA,NA,NA
"117924","Eucalyptus amplifolia",117924,1973990,6217215,35.5,25.75,0.133359,0.021333,0.123456
"117931","Eucalyptus amplifolia",117931,2043990,6217215,33,21.52,NA,NA,NA
"117932","Eucalyptus amplifolia",117932,2053990,6217215,33,21.6,NA,NA,NA
"118362","Eucalyptus amplifolia",118362,1983990,6207215,34.5,25.65,NA,NA,NA
"118363","Eucalyptus amplifolia",118363,1993990,6207215,35,24.9,0.133359,0.021333,0.123456
"118364","Eucalyptus amplifolia",118364,2003990,6207215,35,23.5,NA,NA,NA
"118366","Eucalyptus amplifolia",118366,2023990,6207215,36,22.4,NA,NA,NA
"118367","Eucalyptus amplifolia",118367,2033990,6207215,34.6,21.36,NA,NA,NA
"118368","Eucalyptus amplifolia",118368,2043990,6207215,32.4444444444444,20.6666666666667,NA,NA,NA
"118800","Eucalyptus amplifolia",118800,1993990,6197215,34.4285714285714,24.7571428571429,0.133359,0.021333,0.123456
"118801","Eucalyptus amplifolia",118801,2003990,6197215,35,24.1,NA,NA,NA
"118802","Eucalyptus amplifolia",118802,2013990,6197215,35,23.6,NA,NA,NA
"118804","Eucalyptus amplifolia",118804,2033990,6197215,33.1,20.455,NA,NA,NA
"118805","Eucalyptus amplifolia",118805,2043990,6197215,32.4,19.9466666666667,0.114675,0.014123,0.15198
"119234","Eucalyptus amplifolia",119234,1963990,6187215,39.5,26.05,NA,NA,NA
"119235","Eucalyptus amplifolia",119235,1973990,6187215,37,25.8,0.133359,0.021333,0.123456
"119236","Eucalyptus amplifolia",119236,1983990,6187215,35,25.5,0.13336574,0.021354977,0.12346305
"119239","Eucalyptus amplifolia",119239,2013990,6187215,33,22.6,NA,NA,NA
"119240","Eucalyptus amplifolia",119240,2023990,6187215,32,20.8,NA,NA,NA
"119241","Eucalyptus amplifolia",119241,2033990,6187215,32.4166666666667,20.1083333333333,NA,NA,NA
"1196661","Eucalyptus amplifolia",119666,1913990,6177215,25.5,25.2,0.075022,0.011982,0.027969
"119668","Eucalyptus amplifolia",119668,1933990,6177215,37,23.9,NA,NA,NA
"119670","Eucalyptus amplifolia",119670,1953990,6177215,43,25.2,NA,NA,NA
"119671","Eucalyptus amplifolia",119671,1963990,6177215,39.1428571428571,26.3285714285714,0.133359,0.021333,0.123456
"119672","Eucalyptus amplifolia",119672,1973990,6177215,36.5,25.875,0.133359,0.021333,0.123456
"119673","Eucalyptus amplifolia",119673,1983990,6177215,34.0909090909091,25.0818181818182,0.1334327225,0.02157380175,0.1235332165
"119678","Eucalyptus amplifolia",119678,2033990,6177215,29.5625,19.6375,0.127737,0.028005,0.118122
"1201031","Eucalyptus amplifolia",120103,1913990,6167215,26.25,25.9,0.075768804,0.011959945,0.02998354225
"1201081","Eucalyptus amplifolia",120108,1963990,6167215,37.0909090909091,26.2113636363636,0.137678675757576,0.019809473,0.11149439769697
"120109","Eucalyptus amplifolia",120109,1973990,6167215,35.2666666666667,25.5533333333333,0.133145946153846,0.0218069316923077,0.123930029230769
"120110","Eucalyptus amplifolia",120110,1983990,6167215,34,24.8466666666667,0.13376071,0.022645159,0.123876755
"120111","Eucalyptus amplifolia",120111,1993990,6167215,33,24.3,NA,NA,NA
"120113","Eucalyptus amplifolia",120113,2013990,6167215,30,22.4,NA,NA,NA
"120115","Eucalyptus amplifolia",120115,2033990,6167215,29,19.4,NA,NA,NA
"120540","Eucalyptus amplifolia",120540,1913990,6157215,30,26.35,NA,NA,NA
"120541","Eucalyptus amplifolia",120541,1923990,6157215,31,26.025,NA,NA,NA
"120544","Eucalyptus amplifolia",120544,1953990,6157215,38.3333333333333,26.4666666666667,NA,NA,NA
"120545","Eucalyptus amplifolia",120545,1963990,6157215,36,25.9066666666667,-3894.79081056818,-3894.87320891736,-3894.83458672082
"120546","Eucalyptus amplifolia",120546,1973990,6157215,34.75,25.2583333333333,-0.3769549174,-0.42558594785,-0.3280181835
"120547","Eucalyptus amplifolia",120547,1983990,6157215,34.0188679245283,24.6075471698113,0.115999366428571,0.0867647570714286,0.174434837142857
"120981","Eucalyptus amplifolia",120981,1953990,6147215,35.9411764705882,26.3411764705882,0.149043694,0.0157980751,0.08000688
"120982","Eucalyptus amplifolia",120982,1963990,6147215,34.7631578947368,25.7105263157895,30.6278310714286,30.494172,30.5585732857143
"120983","Eucalyptus amplifolia",120983,1973990,6147215,34.1964285714286,25.2160714285714,-7209.34252941177,-7209.38082352941,-5906.96182045455
"120984","Eucalyptus amplifolia",120984,1983990,6147215,33.2592592592593,24.1037037037037,NA,NA,NA
"1209851","Eucalyptus amplifolia",120985,1993990,6147215,31.6666666666667,23.3,NA,NA,NA
"120986","Eucalyptus amplifolia",120986,2003990,6147215,29,21.3,NA,NA,NA
"121418","Eucalyptus amplifolia",121418,1953990,6137215,33.7777777777778,26.3666666666667,0.142573301111111,0.0348356132222222,0.11274842
"121419","Eucalyptus amplifolia",121419,1963990,6137215,32.1940298507463,25.0358208955224,0.143685547014925,0.0518541919552239,0.137748724089552
"121420","Eucalyptus amplifolia",121420,1973990,6137215,32.4,24.5533333333333,-119.321524532857,-119.369880543286,-64.3331812865714
"121421","Eucalyptus amplifolia",121421,1983990,6137215,29.9130434782609,23.3391304347826,NA,NA,NA
"121422","Eucalyptus amplifolia",121422,1993990,6137215,28.8571428571429,22.2857142857143,NA,NA,NA
"121423","Eucalyptus amplifolia",121423,2003990,6137215,24.444445,19.8,NA,NA,NA
"121855","Eucalyptus amplifolia",121855,1953990,6127215,30.75,25.8,0.1018740925,0.0202355435,0.074983980125
"121856","Eucalyptus amplifolia",121856,1963990,6127215,29.625,24.6125,0.137981874375,0.02692801025,0.08100553875
"121857","Eucalyptus amplifolia",121857,1973990,6127215,29,23.747619047619,0.149659668571429,0.0398458864285714,0.108895197142857
"121858","Eucalyptus amplifolia",121858,1983990,6127215,27.7894736842105,22.7947368421053,-50.7428464681818,-50.8242662294546,-50.7400745345454
"121859","Eucalyptus amplifolia",121859,1993990,6127215,26,21.25,NA,NA,NA
"122291","Eucalyptus amplifolia",122291,1943990,6117215,31.5714285714286,26.2857142857143,0.091634,0.019091,0.118642
"122292","Eucalyptus amplifolia",122292,1953990,6117215,27.6153846153846,25.2692307692308,0.102006525,0.0202498947692308,0.0752480638461538
"122293","Eucalyptus amplifolia",122293,1963990,6117215,26,24.2,0.1566638575,0.00924734066666667,0.0381512261666667
"122294","Eucalyptus amplifolia",122294,1973990,6117215,26.5,23.25,NA,NA,NA
"122295","Eucalyptus amplifolia",122295,1983990,6117215,25,20.8,NA,NA,NA
"122724","Eucalyptus amplifolia",122724,1903990,6107215,27,26.3,NA,NA,NA
"122728","Eucalyptus amplifolia",122728,1943990,6107215,25.8,25.64,0.091634,0.019091,0.118642
"122729","Eucalyptus amplifolia",122729,1953990,6107215,24.5,24.55,0.13208711,0.0126417365,0.0722191965
"122730","Eucalyptus amplifolia",122730,1963990,6107215,24,23.6,NA,NA,NA
"1231591","Eucalyptus amplifolia",123159,1883990,6097215,18.5,25.95,0.065651198,0.02537529,0.094743678
"1231601","Eucalyptus amplifolia",123160,1893990,6097215,22.5,27.3,0.06581035,0.025517505,0.095618935
"1231611","Eucalyptus amplifolia",123161,1903990,6097215,24,25.8,NA,NA,NA
"123165","Eucalyptus amplifolia",123165,1943990,6097215,25,24.7,0.091634,0.019091,0.118642
"123167","Eucalyptus amplifolia",123167,1963990,6097215,25,21.95,NA,NA,NA
"1235911","Eucalyptus amplifolia",123591,1833990,6087215,19,27.5,0.066611,0.012155,0.034101
"1235951","Eucalyptus amplifolia",123595,1873990,6087215,17,26.2,0.051988,0.013166,0.019602
"1235961","Eucalyptus amplifolia",123596,1883990,6087215,18,26.4,0.052025235,0.0131992735,0.01980678
"1235971","Eucalyptus amplifolia",123597,1893990,6087215,20,25.6,NA,NA,NA
"123599","Eucalyptus amplifolia",123599,1913990,6087215,23,25,NA,NA,NA
"1236001","Eucalyptus amplifolia",123600,1923990,6087215,23,25.0333333333333,NA,NA,NA
"123602","Eucalyptus amplifolia",123602,1943990,6087215,24,24.35,NA,NA,NA
"124031","Eucalyptus amplifolia",124031,1863990,6077215,12,26.5,0.051988,0.013166,0.019602
"1240331","Eucalyptus amplifolia",124033,1883990,6077215,17,26.6,0.051988,0.013166,0.019602
"124034","Eucalyptus amplifolia",124034,1893990,6077215,18,25.85,0.06584,0.025544,0.095782
"124036","Eucalyptus amplifolia",124036,1913990,6077215,18.6,24.7,0.06584,0.025544,0.095782
"1240371","Eucalyptus amplifolia",124037,1923990,6077215,20.6428571428571,24.0357142857143,0.06584,0.025544,0.095782
"124038","Eucalyptus amplifolia",124038,1933990,6077215,22.8,23.96,0.06584,0.025544,0.095782
"124039","Eucalyptus amplifolia",124039,1943990,6077215,24,23.2,NA,NA,NA
"124040","Eucalyptus amplifolia",124040,1953990,6077215,27,20.9,NA,NA,NA
"1244671","Eucalyptus amplifolia",124467,1853990,6067215,11.6666666666667,27.1,0.051988,0.013166,0.019602
"1244681","Eucalyptus amplifolia",124468,1863990,6067215,13.5,26.6,0.051988,0.013166,0.019602
"1244701","Eucalyptus amplifolia",124470,1883990,6067215,17.6666666666667,26.3333333333333,0.051994325,0.013171653,0.0196367906666667
"124471","Eucalyptus amplifolia",124471,1893990,6067215,18.6666666666667,25.8666666666667,0.06537587,0.02512926,0.093229495
"124472","Eucalyptus amplifolia",124472,1903990,6067215,18,24.9,0.06584,0.025544,0.095782
"124473","Eucalyptus amplifolia",124473,1913990,6067215,18.4545454545455,24.3909090909091,0.06584,0.025544,0.095782
"124474","Eucalyptus amplifolia",124474,1923990,6067215,19.5,23.775,0.06584,0.025544,0.095782
"124475","Eucalyptus amplifolia",124475,1933990,6067215,21,23.3,NA,NA,NA
"124477","Eucalyptus amplifolia",124477,1953990,6067215,26.9,19.23,54.41329,54.3986676,54.4361794
"1249031","Eucalyptus amplifolia",124903,1843990,6057215,12,27.55,0.051988,0.013166,0.019602
"1249041","Eucalyptus amplifolia",124904,1853990,6057215,13.125,27.4125,-1435.50336142857,0.0134033198571429,-1435.53117142857
"1249051","Eucalyptus amplifolia",124905,1863990,6057215,14.6,27.1,0.051988,0.013166,0.019602
"1249061","Eucalyptus amplifolia",124906,1873990,6057215,17.3636363636364,26.4181818181818,0.051988,0.013166,0.019602
"1249071","Eucalyptus amplifolia",124907,1883990,6057215,17.75,26.35,0.051988,0.013166,0.019602
"124908","Eucalyptus amplifolia",124908,1893990,6057215,19,25.5,0.065838649,0.025542795,0.09577458
"124909","Eucalyptus amplifolia",124909,1903990,6057215,19.5,24.4,NA,NA,NA
"124913","Eucalyptus amplifolia",124913,1943990,6057215,24.6666666666667,20.1666666666667,0.060431,0.023607,0.03767
"124914","Eucalyptus amplifolia",124914,1953990,6057215,26.2,19.06,0.0587703003333333,0.022990301,0.038142753
"124915","Eucalyptus amplifolia",124915,1963990,6057215,27,17.1,NA,NA,NA
"1253401","Eucalyptus amplifolia",125340,1843990,6047215,13,27.5666666666667,1.01325193333333,0.013165841,0.9808628
"1253411","Eucalyptus amplifolia",125341,1853990,6047215,14,27.2,-1588.47667666667,0.0134286086666667,-1588.50383166667
"125342","Eucalyptus amplifolia",125342,1863990,6047215,15.2727272727273,26.8454545454545,0.051988,0.013166,0.019602
"1253431","Eucalyptus amplifolia",125343,1873990,6047215,17.5909090909091,26.4409090909091,0.051988,0.013166,0.019602
"1253441","Eucalyptus amplifolia",125344,1883990,6047215,18.5833333333333,26.25,0.051988,0.013166,0.019602
"125348","Eucalyptus amplifolia",125348,1923990,6047215,22,21.5571428571429,0.062622,0.030418,0.060188
"125351","Eucalyptus amplifolia",125351,1953990,6047215,27,17.8,NA,NA,NA
"1257781","Eucalyptus amplifolia",125778,1853990,6037215,15,27.3,0.051988,0.013166,0.019602
"125779","Eucalyptus amplifolia",125779,1863990,6037215,16,26.9,0.051988,0.013166,0.019602
